suite_name,run_id,step,update_norm,loss,running_mean_update_norm,drift_window_slope,drift_window_p_value,drift_window_effect,drift_window_triggered
main_paired_mlp,seed0_lr0.0200_scale0.75,1,0.03946582632934709,1.4996429997113392,0.03946582632934709,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,2,0.037636245757638784,1.4235778978425158,0.038551036043492935,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,3,0.03592928039931409,1.3543659827564767,0.03767711749543332,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,4,0.03433401812122394,1.291258743958602,0.03684134265188098,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,5,0.032840733111932655,1.2336040586051373,0.03604122074389131,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,6,0.03144073819016839,1.1808319765332773,0.03527447365160416,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,7,0.030126257468146997,1.1324428441200802,0.03453901419682457,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,8,0.02889031633927771,1.087997346064268,0.03383292696463121,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,9,0.02772664624224921,1.0471081258183137,0.03315445132881098,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,10,0.026629602053516443,1.009432710151746,0.03250196640128153,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,11,0.02559409029302021,0.9746675148940065,0.031114792797648845,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,12,0.024615506605791787,0.9425427501291808,0.02981271888246414,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,13,0.023689681214736042,0.912818076192748,0.028588758964006332,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,14,0.022812831235249752,0.8852788884577215,0.02743664027540892,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,15,0.02198151890681213,0.8597331304235953,0.026350718854896864,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,16,0.02119261493547881,0.8360085520766023,0.02532590652942791,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,17,0.020443266258565115,0.8139503446911127,0.024357607408469723,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,18,0.019730867642206808,0.793419094833805,0.023441662538762627,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,19,0.019053036606813737,0.7742890098242825,0.022574301575219082,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,20,0.018407591247069435,0.7564463747028354,0.021752100494574385,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,21,0.017792530574063877,0.7397882071804406,0.020971944522678747,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,22,0.017206017059035943,0.7242210823555211,0.020230995568003163,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,23,0.016646361102438417,0.7096601033829835,0.0195266635567734,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,24,0.01611200718979018,0.6960279979397248,0.018856581152227447,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,25,0.015601521528032803,0.6832543233810713,0.01821858141434951,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,26,0.015113580983693762,0.6712747660328434,0.017610678019171006,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,27,0.014646963167777954,0.6600305222017966,0.01703104771009229,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,28,0.014200537532558483,0.6494677502845672,0.016478014699127456,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,29,0.01377325736282001,0.6395370848702537,0.015950036774728088,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,30,0.013364152559050376,0.630193205012082,0.015445692905926182,,,,
main_paired_mlp,seed0_lr0.0200_scale0.75,31,0.012972323122940901,0.6213944499283499,0.014963672160813884,,,,
